from,to,proximity
0403,2523,0.355263157894737
1701,2523,0.355263157894737
2105,2523,0.355263157894737
2402,2523,0.355263157894737
2522,2523,0.355263157894737
2523,3917,0.355263157894737
2523,7001,0.355263157894737
4819,7602,0.355140186915888
7001,7602,0.355140186915888
0104,0204,0.354838709677419
0806,0812,0.354838709677419
0812,0814,0.354838709677419
0902,0909,0.354838709677419
0709,1101,0.354838709677419
0207,1107,0.354838709677419
0405,1107,0.354838709677419
0201,1108,0.354838709677419
1001,1108,0.354838709677419
1108,1206,0.354838709677419
1108,1501,0.354838709677419
1108,1512,0.354838709677419
1101,1701,0.354838709677419
1101,1704,0.354838709677419
1101,2007,0.354838709677419
1101,2009,0.354838709677419
1102,2009,0.354838709677419
1103,2009,0.354838709677419
2001,2009,0.354838709677419
1101,2102,0.354838709677419
0910,2106,0.354838709677419
1103,2106,0.354838709677419
1104,2106,0.354838709677419
1515,2106,0.354838709677419
0206,2207,0.354838709677419
1107,2207,0.354838709677419
1108,2207,0.354838709677419
2106,2403,0.354838709677419
1108,2509,0.354838709677419
2106,2522,0.354838709677419
1107,2707,0.354838709677419
1108,2806,0.354838709677419
1108,2815,0.354838709677419
1108,2817,0.354838709677419
1107,2923,0.354838709677419
0208,3215,0.354838709677419
1107,3215,0.354838709677419
2106,3215,0.354838709677419
2806,3215,0.354838709677419
3204,3215,0.354838709677419
1101,3301,0.354838709677419
1107,3405,0.354838709677419
3215,3405,0.354838709677419
1107,3406,0.354838709677419
1005,3603,0.354838709677419
2207,3603,0.354838709677419
2824,3603,0.354838709677419
3603,3809,0.354838709677419
2009,3814,0.354838709677419
1107,3816,0.354838709677419
1107,3821,0.354838709677419
1101,3917,0.354838709677419
0207,3922,0.354838709677419
0602,3922,0.354838709677419
0704,3922,0.354838709677419
0808,3922,0.354838709677419
0909,3922,0.354838709677419
1108,3922,0.354838709677419
1213,3922,0.354838709677419
2509,3922,0.354838709677419
2621,3922,0.354838709677419
2808,3922,0.354838709677419
3005,3922,0.354838709677419
3405,3922,0.354838709677419
3503,3922,0.354838709677419
3809,3922,0.354838709677419
2106,4004,0.354838709677419
1108,4005,0.354838709677419
2106,4005,0.354838709677419
1108,4010,0.354838709677419
2806,4011,0.354838709677419
3926,4011,0.354838709677419
4005,4011,0.354838709677419
4011,4012,0.354838709677419
4011,4014,0.354838709677419
2106,4016,0.354838709677419
2009,4104,0.354838709677419
2515,4107,0.354838709677419
2806,4107,0.354838709677419
3503,4107,0.354838709677419
4107,4111,0.354838709677419
1108,4201,0.354838709677419
0203,4410,0.354838709677419
0404,4410,0.354838709677419
0808,4410,0.354838709677419
1002,4410,0.354838709677419
1213,4410,0.354838709677419
1514,4410,0.354838709677419
1702,4410,0.354838709677419
2803,4410,0.354838709677419
2806,4410,0.354838709677419
2835,4410,0.354838709677419
3606,4410,0.354838709677419
3809,4410,0.354838709677419
3926,4410,0.354838709677419
4010,4410,0.354838709677419
4012,4410,0.354838709677419
2106,4411,0.354838709677419
2207,4416,0.354838709677419
2618,4421,0.354838709677419
3406,4421,0.354838709677419
3606,4421,0.354838709677419
4008,4421,0.354838709677419
4011,4421,0.354838709677419
4205,4421,0.354838709677419
0909,4602,0.354838709677419
3922,4802,0.354838709677419
4410,4804,0.354838709677419
3215,4811,0.354838709677419
3922,4813,0.354838709677419
4410,4813,0.354838709677419
1107,4814,0.354838709677419
3922,4814,0.354838709677419
4410,4814,0.354838709677419
0704,4817,0.354838709677419
1501,4817,0.354838709677419
3215,4817,0.354838709677419
3606,4817,0.354838709677419
4205,4817,0.354838709677419
4421,4817,0.354838709677419
4803,4817,0.354838709677419
4804,4817,0.354838709677419
2009,4821,0.354838709677419
3215,4905,0.354838709677419
4410,4910,0.354838709677419
0812,5103,0.354838709677419
4107,5204,0.354838709677419
4817,5207,0.354838709677419
3922,5401,0.354838709677419
4421,5402,0.354838709677419
1108,5503,0.354838709677419
3922,5503,0.354838709677419
4410,5506,0.354838709677419
2839,5509,0.354838709677419
3003,5509,0.354838709677419
4009,5509,0.354838709677419
5207,5509,0.354838709677419
5210,5509,0.354838709677419
5212,5509,0.354838709677419
5404,5509,0.354838709677419
5503,5509,0.354838709677419
3922,5602,0.354838709677419
4410,5606,0.354838709677419
4410,5609,0.354838709677419
4421,5609,0.354838709677419
4817,5609,0.354838709677419
5509,5609,0.354838709677419
1108,5702,0.354838709677419
5509,5802,0.354838709677419
4817,5807,0.354838709677419
3922,5808,0.354838709677419
4817,5808,0.354838709677419
3215,5809,0.354838709677419
4410,5906,0.354838709677419
3215,5911,0.354838709677419
4817,5911,0.354838709677419
1101,6102,0.354838709677419
2009,6106,0.354838709677419
4011,6108,0.354838709677419
0408,6113,0.354838709677419
0602,6113,0.354838709677419
2515,6113,0.354838709677419
3922,6113,0.354838709677419
4008,6113,0.354838709677419
4201,6113,0.354838709677419
4205,6113,0.354838709677419
5207,6113,0.354838709677419
5308,6113,0.354838709677419
5509,6113,0.354838709677419
5806,6113,0.354838709677419
5509,6117,0.354838709677419
0408,6202,0.354838709677419
2204,6202,0.354838709677419
2515,6202,0.354838709677419
4205,6202,0.354838709677419
4421,6202,0.354838709677419
4813,6202,0.354838709677419
5808,6202,0.354838709677419
4421,6216,0.354838709677419
4817,6216,0.354838709677419
3922,6303,0.354838709677419
3922,6304,0.354838709677419
4421,6304,0.354838709677419
5509,6304,0.354838709677419
6113,6304,0.354838709677419
4011,6307,0.354838709677419
4421,6307,0.354838709677419
6113,6402,0.354838709677419
0707,6406,0.354838709677419
0809,6406,0.354838709677419
0909,6406,0.354838709677419
1512,6406,0.354838709677419
4419,6406,0.354838709677419
4817,6406,0.354838709677419
5209,6406,0.354838709677419
5401,6406,0.354838709677419
6302,6406,0.354838709677419
6406,6505,0.354838709677419
4817,6506,0.354838709677419
6113,6506,0.354838709677419
6202,6506,0.354838709677419
6202,6507,0.354838709677419
4602,6704,0.354838709677419
5509,6801,0.354838709677419
6113,6801,0.354838709677419
3922,6802,0.354838709677419
4410,6804,0.354838709677419
3215,6806,0.354838709677419
4817,6806,0.354838709677419
1001,6807,0.354838709677419
2509,6807,0.354838709677419
2803,6807,0.354838709677419
3916,6807,0.354838709677419
3922,6807,0.354838709677419
4006,6807,0.354838709677419
5603,6807,0.354838709677419
4410,6808,0.354838709677419
2009,6809,0.354838709677419
3922,6815,0.354838709677419
4011,6815,0.354838709677419
4817,6815,0.354838709677419
3922,6902,0.354838709677419
4410,6902,0.354838709677419
0507,6907,0.354838709677419
2506,6907,0.354838709677419
2515,6907,0.354838709677419
2712,6907,0.354838709677419
2833,6907,0.354838709677419
3916,6907,0.354838709677419
4009,6907,0.354838709677419
5212,6907,0.354838709677419
5306,6907,0.354838709677419
5308,6907,0.354838709677419
5509,6907,0.354838709677419
5515,6907,0.354838709677419
6812,6907,0.354838709677419
4410,6910,0.354838709677419
6907,6910,0.354838709677419
6113,6912,0.354838709677419
6202,6912,0.354838709677419
6907,6912,0.354838709677419
1107,7007,0.354838709677419
4011,7007,0.354838709677419
4817,7007,0.354838709677419
1107,7008,0.354838709677419
4817,7008,0.354838709677419
2009,7010,0.354838709677419
4410,7013,0.354838709677419
4817,7013,0.354838709677419
6406,7208,0.354838709677419
3922,7211,0.354838709677419
4817,7212,0.354838709677419
6406,7212,0.354838709677419
6807,7212,0.354838709677419
6907,7212,0.354838709677419
4011,7215,0.354838709677419
4421,7215,0.354838709677419
6907,7215,0.354838709677419
4410,7224,0.354838709677419
3215,7226,0.354838709677419
1108,7228,0.354838709677419
3215,7228,0.354838709677419
6807,7228,0.354838709677419
4410,7301,0.354838709677419
4817,7304,0.354838709677419
2106,7306,0.354838709677419
2707,7307,0.354838709677419
2839,7307,0.354838709677419
3816,7307,0.354838709677419
4010,7307,0.354838709677419
4910,7307,0.354838709677419
5911,7307,0.354838709677419
6506,7307,0.354838709677419
6804,7307,0.354838709677419
6912,7307,0.354838709677419
7215,7307,0.354838709677419
7228,7307,0.354838709677419
7302,7307,0.354838709677419
3603,7313,0.354838709677419
0902,7317,0.354838709677419
6304,7317,0.354838709677419
7313,7317,0.354838709677419
3215,7320,0.354838709677419
7307,7320,0.354838709677419
1108,7322,0.354838709677419
3215,7407,0.354838709677419
6807,7407,0.354838709677419
7307,7407,0.354838709677419
1108,7408,0.354838709677419
6907,7408,0.354838709677419
5509,7418,0.354838709677419
3215,7503,0.354838709677419
3215,7606,0.354838709677419
4817,7606,0.354838709677419
0812,7608,0.354838709677419
7307,7608,0.354838709677419
1107,7611,0.354838709677419
4817,7611,0.354838709677419
4107,7615,0.354838709677419
5509,7615,0.354838709677419
1107,7806,0.354838709677419
3603,7806,0.354838709677419
4410,7806,0.354838709677419
4410,7907,0.354838709677419
7307,7907,0.354838709677419
3215,8208,0.354838709677419
3922,8208,0.354838709677419
4410,8301,0.354838709677419
7307,8301,0.354838709677419
4011,8302,0.354838709677419
4421,8303,0.354838709677419
4817,8308,0.354838709677419
5509,8308,0.354838709677419
6113,8308,0.354838709677419
3922,8310,0.354838709677419
0808,8311,0.354838709677419
1001,8311,0.354838709677419
2847,8311,0.354838709677419
3215,8311,0.354838709677419
3812,8311,0.354838709677419
3903,8311,0.354838709677419
3904,8311,0.354838709677419
3909,8311,0.354838709677419
3922,8311,0.354838709677419
3926,8311,0.354838709677419
4410,8311,0.354838709677419
4421,8311,0.354838709677419
4803,8311,0.354838709677419
4811,8311,0.354838709677419
5503,8311,0.354838709677419
5703,8311,0.354838709677419
5902,8311,0.354838709677419
6216,8311,0.354838709677419
6802,8311,0.354838709677419
6805,8311,0.354838709677419
6815,8311,0.354838709677419
6910,8311,0.354838709677419
6912,8311,0.354838709677419
7211,8311,0.354838709677419
7215,8311,0.354838709677419
7227,8311,0.354838709677419
7229,8311,0.354838709677419
7322,8311,0.354838709677419
7416,8311,0.354838709677419
7419,8311,0.354838709677419
8308,8311,0.354838709677419
4421,8402,0.354838709677419
1108,8403,0.354838709677419
6202,8403,0.354838709677419
8311,8403,0.354838709677419
1107,8405,0.354838709677419
2847,8405,0.354838709677419
2923,8405,0.354838709677419
3005,8405,0.354838709677419
3406,8405,0.354838709677419
3503,8405,0.354838709677419
3821,8405,0.354838709677419
3822,8405,0.354838709677419
3906,8405,0.354838709677419
4014,8405,0.354838709677419
4814,8405,0.354838709677419
5602,8405,0.354838709677419
5808,8405,0.354838709677419
5911,8405,0.354838709677419
6806,8405,0.354838709677419
7212,8405,0.354838709677419
7307,8405,0.354838709677419
7322,8405,0.354838709677419
7503,8405,0.354838709677419
7611,8405,0.354838709677419
7907,8405,0.354838709677419
8402,8405,0.354838709677419
4011,8409,0.354838709677419
4410,8409,0.354838709677419
3922,8410,0.354838709677419
8311,8412,0.354838709677419
3215,8413,0.354838709677419
4410,8413,0.354838709677419
7307,8413,0.354838709677419
8405,8413,0.354838709677419
7307,8417,0.354838709677419
6907,8418,0.354838709677419
1501,8419,0.354838709677419
2209,8419,0.354838709677419
2912,8419,0.354838709677419
2914,8419,0.354838709677419
2923,8419,0.354838709677419
2940,8419,0.354838709677419
3810,8419,0.354838709677419
3902,8419,0.354838709677419
3904,8419,0.354838709677419
3906,8419,0.354838709677419
3919,8419,0.354838709677419
4410,8419,0.354838709677419
4810,8419,0.354838709677419
4910,8419,0.354838709677419
5808,8419,0.354838709677419
6202,8419,0.354838709677419
6902,8419,0.354838709677419
7007,8419,0.354838709677419
7208,8419,0.354838709677419
7220,8419,0.354838709677419
7302,8419,0.354838709677419
7318,8419,0.354838709677419
7412,8419,0.354838709677419
7503,8419,0.354838709677419
7611,8419,0.354838709677419
8310,8419,0.354838709677419
8419,8420,0.354838709677419
8419,8423,0.354838709677419
8419,8425,0.354838709677419
4817,8426,0.354838709677419
8405,8426,0.354838709677419
4421,8433,0.354838709677419
4817,8433,0.354838709677419
8311,8433,0.354838709677419
2106,8434,0.354838709677419
4410,8434,0.354838709677419
7307,8434,0.354838709677419
8405,8434,0.354838709677419
3922,8435,0.354838709677419
1107,8436,0.354838709677419
4410,8436,0.354838709677419
6807,8436,0.354838709677419
1107,8437,0.354838709677419
6907,8437,0.354838709677419
7307,8437,0.354838709677419
7317,8437,0.354838709677419
8311,8437,0.354838709677419
1108,8438,0.354838709677419
4421,8438,0.354838709677419
8405,8438,0.354838709677419
3922,8439,0.354838709677419
8419,8439,0.354838709677419
4011,8442,0.354838709677419
4421,8442,0.354838709677419
4817,8442,0.354838709677419
4011,8450,0.354838709677419
7307,8450,0.354838709677419
3922,8451,0.354838709677419
5509,8451,0.354838709677419
8419,8451,0.354838709677419
6406,8453,0.354838709677419
8419,8453,0.354838709677419
3922,8464,0.354838709677419
7307,8465,0.354838709677419
8311,8466,0.354838709677419
8311,8468,0.354838709677419
8419,8468,0.354838709677419
4421,8476,0.354838709677419
8311,8476,0.354838709677419
3215,8478,0.354838709677419
3922,8478,0.354838709677419
3922,8481,0.354838709677419
3922,8482,0.354838709677419
4011,8482,0.354838709677419
4410,8482,0.354838709677419
8311,8482,0.354838709677419
8419,8482,0.354838709677419
4410,8483,0.354838709677419
4817,8483,0.354838709677419
8311,8484,0.354838709677419
4011,8501,0.354838709677419
4817,8501,0.354838709677419
7307,8511,0.354838709677419
4817,8512,0.354838709677419
4817,8516,0.354838709677419
5509,8516,0.354838709677419
6406,8516,0.354838709677419
8311,8516,0.354838709677419
0208,8528,0.354838709677419
3922,8528,0.354838709677419
3926,8528,0.354838709677419
4419,8528,0.354838709677419
5402,8528,0.354838709677419
6910,8528,0.354838709677419
7008,8528,0.354838709677419
7212,8528,0.354838709677419
7312,8528,0.354838709677419
8414,8528,0.354838709677419
8450,8528,0.354838709677419
8501,8528,0.354838709677419
8512,8528,0.354838709677419
8528,8529,0.354838709677419
4817,8530,0.354838709677419
8405,8530,0.354838709677419
4817,8531,0.354838709677419
4817,8535,0.354838709677419
3215,8539,0.354838709677419
4410,8546,0.354838709677419
7307,8546,0.354838709677419
4817,8606,0.354838709677419
8311,8606,0.354838709677419
6406,8607,0.354838709677419
1107,8608,0.354838709677419
1107,8701,0.354838709677419
3922,8702,0.354838709677419
6807,8702,0.354838709677419
3206,8703,0.354838709677419
3922,8703,0.354838709677419
4817,8703,0.354838709677419
5602,8703,0.354838709677419
6905,8703,0.354838709677419
7307,8703,0.354838709677419
7320,8703,0.354838709677419
7322,8703,0.354838709677419
7407,8703,0.354838709677419
7616,8703,0.354838709677419
8311,8703,0.354838709677419
8405,8703,0.354838709677419
8418,8703,0.354838709677419
8421,8703,0.354838709677419
8450,8703,0.354838709677419
8466,8703,0.354838709677419
8483,8703,0.354838709677419
8501,8703,0.354838709677419
8511,8703,0.354838709677419
8512,8703,0.354838709677419
8528,8703,0.354838709677419
8547,8703,0.354838709677419
0210,8705,0.354838709677419
3006,8705,0.354838709677419
3816,8705,0.354838709677419
4902,8705,0.354838709677419
7212,8705,0.354838709677419
7611,8705,0.354838709677419
8419,8705,0.354838709677419
8429,8705,0.354838709677419
8483,8705,0.354838709677419
8530,8705,0.354838709677419
3603,8708,0.354838709677419
6406,8708,0.354838709677419
8405,8709,0.354838709677419
1108,8711,0.354838709677419
4011,8711,0.354838709677419
1108,8712,0.354838709677419
1107,8716,0.354838709677419
4011,8716,0.354838709677419
4410,8716,0.354838709677419
4817,8716,0.354838709677419
8703,8716,0.354838709677419
1107,8801,0.354838709677419
3215,8801,0.354838709677419
3922,8801,0.354838709677419
2106,8903,0.354838709677419
7307,8906,0.354838709677419
2106,8907,0.354838709677419
8419,9001,0.354838709677419
8703,9001,0.354838709677419
3215,9005,0.354838709677419
3922,9005,0.354838709677419
7307,9005,0.354838709677419
8311,9005,0.354838709677419
8419,9005,0.354838709677419
3215,9014,0.354838709677419
8405,9014,0.354838709677419
3215,9018,0.354838709677419
8419,9024,0.354838709677419
3922,9025,0.354838709677419
8705,9025,0.354838709677419
3215,9026,0.354838709677419
8703,9029,0.354838709677419
8311,9031,0.354838709677419
8311,9032,0.354838709677419
0404,9033,0.354838709677419
2707,9033,0.354838709677419
4008,9033,0.354838709677419
6912,9033,0.354838709677419
7118,9033,0.354838709677419
7419,9033,0.354838709677419
7806,9033,0.354838709677419
8307,9033,0.354838709677419
8404,9033,0.354838709677419
8412,9033,0.354838709677419
8413,9033,0.354838709677419
8419,9033,0.354838709677419
8433,9033,0.354838709677419
8440,9033,0.354838709677419
8485,9033,0.354838709677419
8716,9033,0.354838709677419
9001,9033,0.354838709677419
7307,9209,0.354838709677419
3922,9303,0.354838709677419
8419,9303,0.354838709677419
3922,9305,0.354838709677419
4410,9305,0.354838709677419
7307,9305,0.354838709677419
8419,9305,0.354838709677419
3603,9306,0.354838709677419
3922,9306,0.354838709677419
1108,9401,0.354838709677419
4011,9401,0.354838709677419
5509,9401,0.354838709677419
6113,9401,0.354838709677419
7307,9401,0.354838709677419
8528,9401,0.354838709677419
8703,9401,0.354838709677419
9033,9402,0.354838709677419
2106,9403,0.354838709677419
3922,9508,0.354838709677419
