country_code,year,region,export_value,import_value,diversity,diversity_075,hhi,entropy,primary_share,manufacturing_share,eci,diversity_complexity
LUX,2014,Rest of world,17353048658,25460736374,214,267,0.0195748270020685,4.82891187916284,0.120945125053426,0.879054874946574,1.15338797576525,214
LUX,2015,Rest of world,15332980327,21046828704,221,258,0.0210677891350217,4.85654310143086,0.117114439835151,0.882885560164849,1.25605284838012,221
LUX,2016,Rest of world,14666737073,20356221072,220,266,0.0177992414421848,4.91555093543501,0.102480193073548,0.897519806926452,1.31137264101788,220
LUX,2017,Rest of world,14406072370,22497936630,220,272,0.0163797214509669,4.9249362539555,0.0957661069975591,0.904233893002441,1.30299587454331,220
LUX,2018,Rest of world,15614806964,24475812036,234,288,0.01435027441646,5.00952357916436,0.105039732017272,0.894960267982728,1.17946716415076,234
LUX,2019,Rest of world,14377213598,24979604081,249,294,0.0142230820466431,5.01483236970436,0.0999292057676502,0.90007079423235,1.25983572072023,249
LUX,2020,Rest of world,13781484038,22343250187,241,285,0.0131919105788961,5.05766396220988,0.108919361576813,0.891080638423187,1.29024310613809,241
LUX,2021,Rest of world,16953900536,28114414746,228,281,0.0152039009618632,4.99272286023406,0.108897498429915,0.891102501570085,1.20629702446313,228
LUX,2022,Rest of world,17745607825,28657743099,229,281,0.0171012113953056,4.91891293305756,0.112268801928175,0.887731198071825,1.19940470517279,229
LUX,2023,Rest of world,16695897709,27165652922,222,265,0.0151781793701724,4.94836246026953,0.119511977180142,0.880488022819858,1.10582286458524,222
LVA,1995,Rest of world,2391999880,2323504329,192,229,0.0419300094965444,4.27096206719993,0.329769743968382,0.670230256031618,0.624926413528006,192
LVA,1996,Rest of world,2599788879,3269641851,183,217,0.0765596484600965,3.99885823335055,0.445321473351837,0.554678526648163,0.569464076822442,183
LVA,1997,Rest of world,2777430313,4041447784,199,232,0.0580803742549563,4.19280139024476,0.381021207281682,0.618978792718318,0.629617242903905,199
LVA,1998,Rest of world,2481138534,4178392620,210,246,0.040949992315183,4.45345836775617,0.273713010657711,0.726286989342289,0.543238989613658,210
LVA,1999,Rest of world,2218911071,4045648945,203,233,0.0604552690633014,4.17398568401146,0.276017944118861,0.723982055881139,0.371620024640812,203
LVA,2000,Rest of world,2510537466,5040036332,194,225,0.0829480125154536,3.90735954786693,0.310673771876703,0.689326228123297,0.456317118416678,194
LVA,2001,Rest of world,2515041224,4766140467,212,251,0.0542590655063518,4.19046833559423,0.303384452993761,0.696615547006239,0.419806626419863,212
LVA,2002,Rest of world,2625682329,5043095418,208,255,0.0393790061105045,4.40151035032255,0.192235789312805,0.807764210687195,0.500908001663741,208
LVA,2003,Rest of world,3346344272,6492316314,231,266,0.0409808411208993,4.41527253987547,0.199089221504941,0.800910778495059,0.65299104861296,231
LVA,2004,Rest of world,4688913266,7919734784,229,279,0.0447139227409552,4.44029833155899,0.135460890608848,0.864539109391152,0.540424976527595,229
LVA,2005,Rest of world,6067328051,9368395827,243,299,0.0471294469448579,4.47392861719879,0.166771811000598,0.833228188999402,0.521348274535408,243
LVA,2006,Rest of world,7303843933,13036554536,269,324,0.0535398969007474,4.50446115982552,0.152720040876043,0.847279959123957,0.524887388229905,269
LVA,2007,Rest of world,8638608985,17757298794,290,339,0.0215005424158006,4.91039434938317,0.197619840643823,0.802380159356177,0.582622503222121,290
LVA,2008,Rest of world,9790189853,23022334137,301,367,0.0182735006961805,5.02916844451058,0.260945666974697,0.739054333025303,0.630789475634506,301
LVA,2009,Rest of world,7337433928,13085383261,287,360,0.0147846294445392,5.09925862280619,0.243748596791453,0.756251403208547,0.593253242337941,287
LVA,2010,Rest of world,8648219695,16428965760,289,362,0.0152563769074466,5.08471389164651,0.243667730390607,0.756332269609393,0.56767537883422,289
LVA,2011,Rest of world,11813534414,22771140612,282,358,0.0177816948243577,5.00376454001702,0.231418063230945,0.768581936769055,0.621838661334534,282
LVA,2012,Rest of world,11677520190,24426944587,279,347,0.0169212957038092,5.00283489196967,0.271135044811256,0.728864955188744,0.605682853164369,279
LVA,2013,Rest of world,11968712597,26064739524,285,359,0.0171693942123148,5.03553359543277,0.255181394844885,0.744818605155115,0.593351186380102,285
LVA,2014,Rest of world,12877540420,29117195954,275,359,0.016160476411565,5.03831470525064,0.272232567218764,0.727767432781236,0.545171706996586,275
LVA,2015,Rest of world,10535726300,19699021098,288,354,0.0151211100893635,5.10249343371557,0.25644919429997,0.74355080570003,0.519392972731371,288
LVA,2016,Rest of world,10585717568,18092289515,282,356,0.0144973794614921,5.12837988125135,0.252805835769678,0.747194164230322,0.469190180605169,282
LVA,2017,Rest of world,11600263330,19704017432,298,368,0.0136686139620631,5.17757659721009,0.260684190433805,0.739315809566195,0.67424171694887,298
LVA,2018,Rest of world,13515181384,21836929782,286,348,0.0139980434185088,5.13215411900719,0.243881235430706,0.756118764569294,0.528908682245123,286
LVA,2019,Rest of world,13221505759,21120265255,281,353,0.0141900694990551,5.1417572597154,0.249011977002611,0.750988022997389,0.595746400245969,281
LVA,2020,Rest of world,13531713637,18996997133,273,348,0.0142612305974551,5.16394201269961,0.260992393701215,0.739007606298785,0.53018967522194,273
LVA,2021,Rest of world,17564595627,24239788399,284,353,0.0160035327285867,5.08598673560722,0.245960728771863,0.754039271228137,0.481414499314621,284
LVA,2022,Rest of world,20945483699,27773485358,288,359,0.0161191414480785,5.04171803327676,0.326289323379354,0.673710676620646,0.505075311619011,288
LVA,2023,Rest of world,18817160765,25327077249,325,400,0.0127084454982898,5.20104360643695,0.305603215268061,0.694396784731939,0.48495196571972,325
MAC,1995,Rest of world,1865147996,3044920635,121,139,0.0515856297524915,3.90069237601413,0.0313290870887009,0.968670912911299,-0.192139830296746,121
MAC,1996,Rest of world,1817966294,3103393677,116,128,0.0526320248645129,3.83007154094937,0.0261964059274247,0.973803594072575,-0.199019046174871,116
MAC,1997,Rest of world,2000576954,3102520173,113,131,0.0556885990116787,3.74880328756118,0.0225894809543027,0.977410519045697,-0.279394420631342,113
MAC,1998,Rest of world,1986654085,3017384070,113,123,0.0569776548293125,3.75670712937158,0.0284316587504966,0.971568341249503,-0.271604725352713,113
MAC,1999,Rest of world,1903692882,2592564715,109,120,0.0668733096582668,3.64739180520182,0.0218420572946178,0.978157942705382,-0.378822322425375,109
MAC,2000,Rest of world,2393991299,2687650903,81,88,0.060823768708541,3.49092566929575,0.0112123469334297,0.98878765306657,-0.530912938798259,81
MAC,2001,Rest of world,2296543399,2626374669,79,87,0.0656290616583812,3.42533419368472,0.0109981975568144,0.989001802443186,-0.81080187490937,79
MAC,2002,Rest of world,2142880039,2825353096,85,92,0.075686206718967,3.39423556934886,0.00985957431842968,0.99014042568157,-0.667079902734997,85
MAC,2003,Rest of world,2675736109,3317794734,83,93,0.0710780974245303,3.36800370753177,0.00735861766553601,0.992641382334464,-0.436663947181517,83
MAC,2004,Rest of world,2840676223,3714599559,80,87,0.0747201463086971,3.4027133658506,0.00636151767444846,0.993638482325552,-0.401398824881534,80
MAC,2005,Rest of world,2288363324,4075606440,92,108,0.0780203155831683,3.45903585079038,0.00915536041863255,0.990844639581367,0.272817481900804,92
MAC,2006,Rest of world,2402351725,5011799035,106,123,0.0595707487889432,3.65386193827602,0.0157559389019108,0.984244061098089,0.24455647140431,106
MAC,2007,Rest of world,2340994325,6254551022,119,135,0.0545780842140971,3.78177232178518,0.0118266228603523,0.988173377139648,0.324115331007769,119
MAC,2008,Rest of world,2053845607,6701891699,147,177,0.0437179110999802,4.05121681703526,0.019600191398418,0.980399808601582,0.604041205450068,147
MAC,2009,Rest of world,1084560413,5386275507,170,200,0.0261706440451234,4.39074183688886,0.0462272404552535,0.953772759544746,0.604960237407353,170
MAC,2010,Rest of world,837768313,6320936142,194,226,0.0251532730581726,4.56111699508495,0.0553735946802275,0.944626405319772,0.646012732594464,194
MAC,2011,Rest of world,1064451044,8044818936,211,237,0.0236067670541319,4.53586807501367,0.139088679403841,0.860911320596159,0.753785513909906,211
MAC,2012,Rest of world,1234256206,8952571453,176,197,0.0339411381502129,4.27867121447344,0.077326303514653,0.922673696485347,0.752046101282272,176
MAC,2013,Rest of world,1579670439,10834064692,140,162,0.0514467732387548,3.96615838050366,0.0727487007180743,0.927251299281926,0.562569610960494,140
MAC,2014,Rest of world,1301724617,11766511567,168,192,0.0409642570443561,4.15835731321551,0.0810994181267757,0.918900581873224,0.730279191405187,168
MAC,2015,Rest of world,1337968235,12916782991,145,164,0.039245382741961,4.18094809370944,0.0579381393161401,0.94206186068386,0.527952751980979,145
MAC,2016,Rest of world,1169866514,10415774794,127,148,0.0434933143069254,4.06702844010159,0.0759070799422848,0.924092920057715,0.631538707169398,127
MAC,2017,Rest of world,1249599496,10592945996,126,145,0.0475156932838625,4.04997196206507,0.111131455674019,0.888868544325981,0.550163579974595,126
MAC,2018,Rest of world,1296166045,12259720664,122,140,0.0478910119953659,3.94167209325703,0.131285573060973,0.868714426939027,0.702545947076734,122
MAC,2019,Rest of world,1389061362,12584324623,113,135,0.0609558245653507,3.838702058318,0.0706649351031333,0.929335064896867,0.636335616077924,113
MAC,2020,Rest of world,1242634363,9295565213,114,139,0.0489115946386236,3.95292348538723,0.0614825400575213,0.938517459942479,0.721961750572301,114
MAC,2021,Rest of world,1578390010,14479116207,116,137,0.0600872315805809,3.77123230863794,0.0406026106310696,0.959397389368931,0.781888219573816,116
MAC,2022,Rest of world,1726824558,14799402619,129,151,0.0474927243677134,3.92519258983586,0.0437638940504343,0.956236105949566,0.794902633907381,129
MAC,2023,Rest of world,1884165259,16651745626,97,111,0.0792245304647533,3.61816111930748,0.0390212931953863,0.960978706804614,0.645398581544535,97
MAR,1995,Rest of world,6561106577,9045386148,169,195,0.0408753028414147,4.09288729761131,0.344370877607831,0.655629122392169,-0.558702721626497,169
MAR,1996,Rest of world,6761856097,8583626933,167,188,0.0454459014583712,4.01334987243317,0.358178936264931,0.641821063735069,-0.638696184779264,167
MAR,1997,Rest of world,6703397786,8770560555,177,199,0.0481682932537494,3.96904878601879,0.35539052523117,0.64460947476883,-0.572323973142953,177
MAR,1998,Rest of world,7169120397,9387751538,171,192,0.0340647949375962,4.17206764836303,0.326467979248808,0.673532020751192,-0.654577992108237,171
MAR,1999,Rest of world,7640481791,9741866720,169,198,0.034665762912638,4.11503839535696,0.321802592985199,0.678197407014801,-0.626582369698173,169
MAR,2000,Rest of world,7513428690,10399078891,175,195,0.0345164040587043,4.1383331118284,0.314888216234604,0.685111783765396,-0.590526888048844,175
MAR,2001,Rest of world,7461562780,10015286214,169,194,0.0332517919003854,4.17615930479691,0.311389142128212,0.688610857871788,-0.763101948296335,169
MAR,2002,Rest of world,7895269414,11169176785,174,202,0.031704874983449,4.24185699338064,0.306455697979048,0.693544302020952,-0.747112648423632,174
MAR,2003,Rest of world,8987334476,13263798677,178,201,0.0327351853572788,4.23025718395898,0.297112857224877,0.702887142775123,-0.663647333894831,178
MAR,2004,Rest of world,10465625857,16520945183,177,211,0.0309021338962807,4.28692165800202,0.291984447825078,0.708015552174922,-0.608235708373398,177
MAR,2005,Rest of world,11565512419,18357490771,188,217,0.0296581119127718,4.29904634279536,0.314844645017021,0.685155354982979,-0.471523486184135,188
MAR,2006,Rest of world,12936682778,21578825382,198,226,0.0296260763539912,4.31107831215382,0.305580374338526,0.694419625661474,-0.402489007458693,198
MAR,2007,Rest of world,15492031131,28395536251,205,234,0.0296840393797131,4.32460287051149,0.302497336235181,0.697502663764819,-0.498303653620085,205
MAR,2008,Rest of world,20038584673,36448738110,191,223,0.0448030440007246,4.08459061234126,0.336827285616351,0.663172714383649,-0.348752890930403,191
MAR,2009,Rest of world,14052834064,28166886660,209,240,0.0273464350003537,4.42960094300309,0.318056229629155,0.681943770370845,-0.448240874860784,209
MAR,2010,Rest of world,17150754045,31027051207,184,216,0.0333707992557709,4.27475791555394,0.30299350707061,0.69700649292939,-0.531322752608721,184
MAR,2011,Rest of world,20932480474,38732176725,181,214,0.0388861555891163,4.16794676770179,0.294452120361739,0.705547879638261,-0.535761870159804,181
MAR,2012,Rest of world,20783689527,39630112565,188,214,0.035766562778357,4.20288592059252,0.31471325221168,0.68528674778832,-0.313701493915985,188
MAR,2013,Rest of world,21444961659,39984530987,186,210,0.0324430209922206,4.25977611037128,0.322725874405817,0.677274125594183,-0.470796402463834,186
MAR,2014,Rest of world,23670528612,39566095504,188,210,0.0387525663448881,4.17686323996688,0.285067283692988,0.714932716307012,-0.468442030286567,188
MAR,2015,Rest of world,21926517691,33274870002,173,193,0.0407547379788963,4.18216157700512,0.27871893038941,0.72128106961059,-0.559385373834207,173
MAR,2016,Rest of world,22776659687,36611321539,165,195,0.0428386733741703,4.15952206933016,0.262799777766201,0.737200222233799,-0.620999967183906,165
MAR,2017,Rest of world,25520819420,39804449653,175,201,0.0437280729064817,4.15085205626938,0.264762894944695,0.735237105055305,-0.487734875551375,175
MAR,2018,Rest of world,28460690198,44611475385,169,196,0.0514717024491365,4.04456401785197,0.246983940800352,0.753016059199648,-0.491177658839478,169
MAR,2019,Rest of world,28352024264,45442285498,172,194,0.0450773015462272,4.11701608544339,0.251691196810271,0.748308803189729,-0.41443838990611,172
MAR,2020,Rest of world,26525107476,39830141956,182,203,0.0421890292768889,4.16050275754442,0.26938181258889,0.73061818741111,-0.307859972472638,182
MAR,2021,Rest of world,35147611729,52648385447,169,198,0.0461355481392064,4.09205674155424,0.251729111787697,0.748270888212303,-0.267496992149294,169
MAR,2022,Rest of world,40067963444,61749794261,170,190,0.0556438245333289,3.93306617032205,0.233929625524892,0.766070374475108,-0.449383687813571,170
MAR,2023,Rest of world,41735197866,61930879896,169,195,0.0543809074990227,3.96201306365922,0.214525742701555,0.785474257298445,-0.369567494565733,169
MDA,1995,Rest of world,814086174,922156338,177,203,0.0397876180474286,4.23103153380074,0.651657905444295,0.348342094555705,0.581752617872538,177
MDA,1996,Rest of world,1067644357,1278900655,171,190,0.0545697836190765,4.02448760623819,0.529757848942576,0.470242151057424,0.408794626355994,171
MDA,1997,Rest of world,1009120479,1284525771,136,161,0.086158667221688,3.71840923314405,0.635477990334195,0.364522009665805,0.250938928349135,136
MDA,1998,Rest of world,866949825,1232778876,156,181,0.0731908684092096,3.9254946903165,0.586800915497042,0.413199084502958,0.0719903307910667,156
MDA,1999,Rest of world,601508768,864797009,167,186,0.0452574156629567,4.14898787824789,0.50181058873609,0.49818941126391,-0.0146401330193242,167
MDA,2000,Rest of world,670622473,928628726,177,198,0.0465703398028699,4.11310369635007,0.441768286819699,0.558231713180301,0.161165570478564,177
MDA,2001,Rest of world,715208861,1081590632,161,183,0.0615266567188613,4.03702115449127,0.509716026854427,0.490283973145573,-0.0183101654183612,161
MDA,2002,Rest of world,718237744,1176393449,167,191,0.0584113655379244,4.08284035232055,0.54378764032206,0.45621235967794,-0.1269218137481,167
MDA,2003,Rest of world,916773930,1639253965,163,178,0.0630933592519168,4.02323925030114,0.514838258980597,0.485161741019403,-0.100101178764311,163
MDA,2004,Rest of world,1227281648,2170394142,151,177,0.0554248920955294,3.9707180389889,0.415748375143959,0.584251624856041,-0.153817887213856,151
MDA,2005,Rest of world,1241075976,2651170200,163,182,0.0560398874914231,4.03405694761592,0.434339441278493,0.565660558721507,0.035095558386456,163
MDA,2006,Rest of world,1249614717,2942566522,187,217,0.0286093037549608,4.40963688406345,0.360380645228909,0.639619354771091,-0.0555206085362974,187
